content,score,tokens,tokens_no_stopwords,stemmed_tokens,sentiment_label
tiket termurah dr bbrp aplikasitapi sayangnya pas mau bayar tiket gagal trus udh x beda kartu debitkredit kecewamohon diperbaiki utk mempermudah membeli tikethotel,3,"['tiket', 'termurah', 'dr', 'bbrp', 'aplikasitapi', 'sayangnya', 'pas', 'mau', 'bayar', 'tiket', 'gagal', 'trus', 'udh', 'x', 'beda', 'kartu', 'debitkredit', 'kecewamohon', 'diperbaiki', 'utk', 'mempermudah', 'membeli', 'tikethotel']","['tiket', 'termurah', 'dr', 'bbrp', 'aplikasitapi', 'sayangnya', 'pas', 'bayar', 'tiket', 'gagal', 'trus', 'udh', 'x', 'beda', 'kartu', 'debitkredit', 'kecewamohon', 'diperbaiki', 'utk', 'mempermudah', 'membeli', 'tikethotel']","['tiket', 'murah', 'dr', 'bbrp', 'aplikasitapi', 'sayang', 'pas', 'bayar', 'tiket', 'gagal', 'trus', 'udh', 'x', 'beda', 'kartu', 'debitkredit', 'kecewamohon', 'baik', 'utk', 'mudah', 'beli', 'tikethotel']",0
aplikasi ini sangat bagus sangat membantu saat melakukan pencari hotel dan tiket kalau sedang trip,5,"['aplikasi', 'ini', 'sangat', 'bagus', 'sangat', 'membantu', 'saat', 'melakukan', 'pencari', 'hotel', 'dan', 'tiket', 'kalau', 'sedang', 'trip']","['aplikasi', 'bagus', 'membantu', 'pencari', 'hotel', 'tiket', 'trip']","['aplikasi', 'bagus', 'bantu', 'cari', 'hotel', 'tiket', 'trip']",1
refund nya ko ga balik  ktany  hari udh dtambah lg hari msh ttp kenapa ko hrs ribet ngurusnya aplikasi lain yg udh saya pake jg ga ribet gtu,1,"['refund', 'nya', 'ko', 'ga', 'balik', 'ktany', 'hari', 'udh', 'dtambah', 'lg', 'hari', 'msh', 'ttp', 'kenapa', 'ko', 'hrs', 'ribet', 'ngurusnya', 'aplikasi', 'lain', 'yg', 'udh', 'saya', 'pake', 'jg', 'ga', 'ribet', 'gtu']","['refund', 'nya', 'ko', 'ga', 'ktany', 'udh', 'dtambah', 'lg', 'msh', 'ttp', 'ko', 'hrs', 'ribet', 'ngurusnya', 'aplikasi', 'yg', 'udh', 'pake', 'jg', 'ga', 'ribet', 'gtu']","['refund', 'nya', 'ko', 'ga', 'ktany', 'udh', 'dtambah', 'lg', 'msh', 'ttp', 'ko', 'hrs', 'ribet', 'ngurusnya', 'aplikasi', 'yg', 'udh', 'pake', 'jg', 'ga', 'ribet', 'gtu']",0
aplikasi yang sangat membantu aktivitas traveling platform komplit dan pelayanan bagus,5,"['aplikasi', 'yang', 'sangat', 'membantu', 'aktivitas', 'traveling', 'platform', 'komplit', 'dan', 'pelayanan', 'bagus']","['aplikasi', 'membantu', 'aktivitas', 'traveling', 'platform', 'komplit', 'pelayanan', 'bagus']","['aplikasi', 'bantu', 'aktivitas', 'traveling', 'platform', 'komplit', 'layan', 'bagus']",1
saya baru download tapi aplikasi ini juga sangat bermanfaat karena bisa melihat harga hotel dan tiket pesawat cuman lewat hp doang terimakasih,5,"['saya', 'baru', 'download', 'tapi', 'aplikasi', 'ini', 'juga', 'sangat', 'bermanfaat', 'karena', 'bisa', 'melihat', 'harga', 'hotel', 'dan', 'tiket', 'pesawat', 'cuman', 'lewat', 'hp', 'doang', 'terimakasih']","['download', 'aplikasi', 'bermanfaat', 'harga', 'hotel', 'tiket', 'pesawat', 'cuman', 'hp', 'doang', 'terimakasih']","['download', 'aplikasi', 'manfaat', 'harga', 'hotel', 'tiket', 'pesawat', 'cuman', 'hp', 'doang', 'terimakasih']",1
aplikasi tidak bagus tidak ada tiket kereta indonesia semua tiker luar negri padahal sudah saya input negara indonesia,1,"['aplikasi', 'tidak', 'bagus', 'tidak', 'ada', 'tiket', 'kereta', 'indonesia', 'semua', 'tiker', 'luar', 'negri', 'padahal', 'sudah', 'saya', 'input', 'negara', 'indonesia']","['aplikasi', 'bagus', 'tiket', 'kereta', 'indonesia', 'tiker', 'negri', 'input', 'negara', 'indonesia']","['aplikasi', 'bagus', 'tiket', 'kereta', 'indonesia', 'tiker', 'negri', 'input', 'negara', 'indonesia']",0
bagus nih lebih bagus lg kalo harga tertera sdh termasuk pajak jd tidak php dg hrga murah tp blm termasuk pajak,5,"['bagus', 'nih', 'lebih', 'bagus', 'lg', 'kalo', 'harga', 'tertera', 'sdh', 'termasuk', 'pajak', 'jd', 'tidak', 'php', 'dg', 'hrga', 'murah', 'tp', 'blm', 'termasuk', 'pajak']","['bagus', 'nih', 'bagus', 'lg', 'kalo', 'harga', 'tertera', 'sdh', 'pajak', 'jd', 'php', 'dg', 'hrga', 'murah', 'tp', 'blm', 'pajak']","['bagus', 'nih', 'bagus', 'lg', 'kalo', 'harga', 'tera', 'sdh', 'pajak', 'jd', 'php', 'dg', 'hrga', 'murah', 'tp', 'blm', 'pajak']",1
udah x melakukan proses booking hotel  pembayaran dibatalkan terus tidak jelas aplikasi ini,1,"['udah', 'x', 'melakukan', 'proses', 'booking', 'hotel', 'pembayaran', 'dibatalkan', 'terus', 'tidak', 'jelas', 'aplikasi', 'ini']","['udah', 'x', 'proses', 'booking', 'hotel', 'pembayaran', 'dibatalkan', 'aplikasi']","['udah', 'x', 'proses', 'booking', 'hotel', 'bayar', 'batal', 'aplikasi']",0
pembayaran tiket pesawat penerbangan luar negeri tidak ada pilihan lain hanya bisa menggunakan credit card atau master card yang aneh nya sdh di coba menggunakan master card pembayaran selalu gagal dan di tolak,1,"['pembayaran', 'tiket', 'pesawat', 'penerbangan', 'luar', 'negeri', 'tidak', 'ada', 'pilihan', 'lain', 'hanya', 'bisa', 'menggunakan', 'credit', 'card', 'atau', 'master', 'card', 'yang', 'aneh', 'nya', 'sdh', 'di', 'coba', 'menggunakan', 'master', 'card', 'pembayaran', 'selalu', 'gagal', 'dan', 'di', 'tolak']","['pembayaran', 'tiket', 'pesawat', 'penerbangan', 'negeri', 'pilihan', 'credit', 'card', 'master', 'card', 'aneh', 'nya', 'sdh', 'coba', 'master', 'card', 'pembayaran', 'gagal', 'tolak']","['bayar', 'tiket', 'pesawat', 'terbang', 'negeri', 'pilih', 'credit', 'card', 'master', 'card', 'aneh', 'nya', 'sdh', 'coba', 'master', 'card', 'bayar', 'gagal', 'tolak']",0
aplikasi ini sangat membantu sekali untuk mencari harga tiket pesawat dan hoteluntuk harganya bener sangat membantu tidak membuat kantong bolong,5,"['aplikasi', 'ini', 'sangat', 'membantu', 'sekali', 'untuk', 'mencari', 'harga', 'tiket', 'pesawat', 'dan', 'hoteluntuk', 'harganya', 'bener', 'sangat', 'membantu', 'tidak', 'membuat', 'kantong', 'bolong']","['aplikasi', 'membantu', 'mencari', 'harga', 'tiket', 'pesawat', 'hoteluntuk', 'harganya', 'bener', 'membantu', 'kantong', 'bolong']","['aplikasi', 'bantu', 'cari', 'harga', 'tiket', 'pesawat', 'hoteluntuk', 'harga', 'bener', 'bantu', 'kantong', 'bolong']",1
app yang bagus untuk bepergian keluar kota tanpa harus bingung mau nginep dimana tinggal buka app klik kilk selesai ,5,"['app', 'yang', 'bagus', 'untuk', 'bepergian', 'keluar', 'kota', 'tanpa', 'harus', 'bingung', 'mau', 'nginep', 'dimana', 'tinggal', 'buka', 'app', 'klik', 'kilk', 'selesai']","['app', 'bagus', 'bepergian', 'kota', 'bingung', 'nginep', 'dimana', 'tinggal', 'buka', 'app', 'klik', 'kilk', 'selesai']","['app', 'bagus', 'pergi', 'kota', 'bingung', 'nginep', 'mana', 'tinggal', 'buka', 'app', 'klik', 'kilk', 'selesai']",1
baik sy suka pake trip com saat tdk ketemu hotel beliau cepat respon disaat rifan uang juga tdk susah pokok nya top deh,5,"['baik', 'sy', 'suka', 'pake', 'trip', 'com', 'saat', 'tdk', 'ketemu', 'hotel', 'beliau', 'cepat', 'respon', 'disaat', 'rifan', 'uang', 'juga', 'tdk', 'susah', 'pokok', 'nya', 'top', 'deh']","['sy', 'suka', 'pake', 'trip', 'com', 'tdk', 'ketemu', 'hotel', 'beliau', 'cepat', 'respon', 'disaat', 'rifan', 'uang', 'tdk', 'susah', 'pokok', 'nya', 'top', 'deh']","['sy', 'suka', 'pake', 'trip', 'com', 'tdk', 'ketemu', 'hotel', 'beliau', 'cepat', 'respon', 'saat', 'rifan', 'uang', 'tdk', 'susah', 'pokok', 'nya', 'top', 'deh']",1
aplikasi mempermudah jika ada pekerjaan mendadak keluar kota tinggal klik pesan lewat aplikasi ini deh mantaaaap,5,"['aplikasi', 'mempermudah', 'jika', 'ada', 'pekerjaan', 'mendadak', 'keluar', 'kota', 'tinggal', 'klik', 'pesan', 'lewat', 'aplikasi', 'ini', 'deh', 'mantaaaap']","['aplikasi', 'mempermudah', 'pekerjaan', 'mendadak', 'kota', 'tinggal', 'klik', 'pesan', 'aplikasi', 'deh', 'mantaaaap']","['aplikasi', 'mudah', 'kerja', 'dadak', 'kota', 'tinggal', 'klik', 'pesan', 'aplikasi', 'deh', 'mantaaaap']",1
baru ngetik data penumpang pesawat tiketnya tiba sudah habis begitu terus bahaya,1,"['baru', 'ngetik', 'data', 'penumpang', 'pesawat', 'tiketnya', 'tiba', 'sudah', 'habis', 'begitu', 'terus', 'bahaya']","['ngetik', 'data', 'penumpang', 'pesawat', 'tiketnya', 'habis', 'bahaya']","['ngetik', 'data', 'tumpang', 'pesawat', 'tiket', 'habis', 'bahaya']",0
sudah melakukan pembayarandan sudah konfirmasi sampai waktu habis konfirmasi tidak bisa di lakukan bagaimana uangku yang sudah ku transfer,1,"['sudah', 'melakukan', 'pembayarandan', 'sudah', 'konfirmasi', 'sampai', 'waktu', 'habis', 'konfirmasi', 'tidak', 'bisa', 'di', 'lakukan', 'bagaimana', 'uangku', 'yang', 'sudah', 'ku', 'transfer']","['pembayarandan', 'konfirmasi', 'habis', 'konfirmasi', 'lakukan', 'uangku', 'ku', 'transfer']","['pembayarandan', 'konfirmasi', 'habis', 'konfirmasi', 'laku', 'uang', 'ku', 'transfer']",0
ribet mau booking harus pake paspor bayar juga pake credit card maskapai cuma ada garuda sama batik doank ,2,"['ribet', 'mau', 'booking', 'harus', 'pake', 'paspor', 'bayar', 'juga', 'pake', 'credit', 'card', 'maskapai', 'cuma', 'ada', 'garuda', 'sama', 'batik', 'doank']","['ribet', 'booking', 'pake', 'paspor', 'bayar', 'pake', 'credit', 'card', 'maskapai', 'garuda', 'batik', 'doank']","['ribet', 'booking', 'pake', 'paspor', 'bayar', 'pake', 'credit', 'card', 'maskapai', 'garuda', 'batik', 'doank']",0
awalnya ragu karena harganya murah apalgi info hotel tidak ada kerja sama dngn aplikasi tp saat checkin aman dn lancar,5,"['awalnya', 'ragu', 'karena', 'harganya', 'murah', 'apalgi', 'info', 'hotel', 'tidak', 'ada', 'kerja', 'sama', 'dngn', 'aplikasi', 'tp', 'saat', 'checkin', 'aman', 'dn', 'lancar']","['ragu', 'harganya', 'murah', 'apalgi', 'info', 'hotel', 'kerja', 'dngn', 'aplikasi', 'tp', 'checkin', 'aman', 'dn', 'lancar']","['ragu', 'harga', 'murah', 'apalgi', 'info', 'hotel', 'kerja', 'dngn', 'aplikasi', 'tp', 'checkin', 'aman', 'dn', 'lancar']",1
saya sudah x pesan tiket di app ini semuanya saya puas dan sekarang ke x nya semoga tidak mengecewakan,4,"['saya', 'sudah', 'x', 'pesan', 'tiket', 'di', 'app', 'ini', 'semuanya', 'saya', 'puas', 'dan', 'sekarang', 'ke', 'x', 'nya', 'semoga', 'tidak', 'mengecewakan']","['x', 'pesan', 'tiket', 'app', 'puas', 'x', 'nya', 'semoga', 'mengecewakan']","['x', 'pesan', 'tiket', 'app', 'puas', 'x', 'nya', 'moga', 'kecewa']",1
aplikasi tipu bayar pakai transfer bank ga bisa bayar pakai kartu kredit pun ga bisa mungkinkah aplikasi ini hanya untuk mengambil data kartu kredit,1,"['aplikasi', 'tipu', 'bayar', 'pakai', 'transfer', 'bank', 'ga', 'bisa', 'bayar', 'pakai', 'kartu', 'kredit', 'pun', 'ga', 'bisa', 'mungkinkah', 'aplikasi', 'ini', 'hanya', 'untuk', 'mengambil', 'data', 'kartu', 'kredit']","['aplikasi', 'tipu', 'bayar', 'pakai', 'transfer', 'bank', 'ga', 'bayar', 'pakai', 'kartu', 'kredit', 'ga', 'aplikasi', 'mengambil', 'data', 'kartu', 'kredit']","['aplikasi', 'tipu', 'bayar', 'pakai', 'transfer', 'bank', 'ga', 'bayar', 'pakai', 'kartu', 'kredit', 'ga', 'aplikasi', 'ambil', 'data', 'kartu', 'kredit']",0
trip sudah sangat bagus mohon ditingkatkan lagi untuk fiturfitur menariknya ,5,"['trip', 'sudah', 'sangat', 'bagus', 'mohon', 'ditingkatkan', 'lagi', 'untuk', 'fiturfitur', 'menariknya']","['trip', 'bagus', 'mohon', 'ditingkatkan', 'fiturfitur', 'menariknya']","['trip', 'bagus', 'mohon', 'tingkat', 'fiturfitur', 'tarik']",1
keluhan sama semua ya ternyata saat di bayar sudah berhasil tapi pas sampai di hotel belum masuk,1,"['keluhan', 'sama', 'semua', 'ya', 'ternyata', 'saat', 'di', 'bayar', 'sudah', 'berhasil', 'tapi', 'pas', 'sampai', 'di', 'hotel', 'belum', 'masuk']","['keluhan', 'ya', 'bayar', 'berhasil', 'pas', 'hotel', 'masuk']","['keluh', 'ya', 'bayar', 'hasil', 'pas', 'hotel', 'masuk']",0
pertama baru mau gunakan kok bisa pke kartu kreditenggak bisa transafer pas buka liat koment trnyata banyak msalah jd auto hapus lah,1,"['pertama', 'baru', 'mau', 'gunakan', 'kok', 'bisa', 'pke', 'kartu', 'kreditenggak', 'bisa', 'transafer', 'pas', 'buka', 'liat', 'koment', 'trnyata', 'banyak', 'msalah', 'jd', 'auto', 'hapus', 'lah']","['pke', 'kartu', 'kreditenggak', 'transafer', 'pas', 'buka', 'liat', 'koment', 'trnyata', 'msalah', 'jd', 'auto', 'hapus']","['pke', 'kartu', 'kreditenggak', 'transafer', 'pas', 'buka', 'liat', 'koment', 'trnyata', 'msalah', 'jd', 'auto', 'hapus']",0
aplikasi sangat membantu memesan hotel dan sangat rekomend banget buat orang pekerja yg butuh istirahat,5,"['aplikasi', 'sangat', 'membantu', 'memesan', 'hotel', 'dan', 'sangat', 'rekomend', 'banget', 'buat', 'orang', 'pekerja', 'yg', 'butuh', 'istirahat']","['aplikasi', 'membantu', 'memesan', 'hotel', 'rekomend', 'banget', 'orang', 'pekerja', 'yg', 'butuh', 'istirahat']","['aplikasi', 'bantu', 'mes', 'hotel', 'rekomend', 'banget', 'orang', 'kerja', 'yg', 'butuh', 'istirahat']",1
saya suka aplikasi nya tapi yang saya sayangkan kenapa tiket utk etihad airways tidak selalu tersedia sedangkan saya langganan pake etihad airways ga kayak aplikasi sebelah yg tiket etihad nya tersedia terus saya pingin langganan sama aplikasi ini cuma dalam  minggu ini saya tidak menemukan tiket etihad cairo ke jakarta tolong di perbaiki agar saya dan karyawan bisa tenang utk berlangganan tiket etihad di plikasi ini soalny saya dan tmn terbang dengan etihad  kali return dalam  bulan,4,"['saya', 'suka', 'aplikasi', 'nya', 'tapi', 'yang', 'saya', 'sayangkan', 'kenapa', 'tiket', 'utk', 'etihad', 'airways', 'tidak', 'selalu', 'tersedia', 'sedangkan', 'saya', 'langganan', 'pake', 'etihad', 'airways', 'ga', 'kayak', 'aplikasi', 'sebelah', 'yg', 'tiket', 'etihad', 'nya', 'tersedia', 'terus', 'saya', 'pingin', 'langganan', 'sama', 'aplikasi', 'ini', 'cuma', 'dalam', 'minggu', 'ini', 'saya', 'tidak', 'menemukan', 'tiket', 'etihad', 'cairo', 'ke', 'jakarta', 'tolong', 'di', 'perbaiki', 'agar', 'saya', 'dan', 'karyawan', 'bisa', 'tenang', 'utk', 'berlangganan', 'tiket', 'etihad', 'di', 'plikasi', 'ini', 'soalny', 'saya', 'dan', 'tmn', 'terbang', 'dengan', 'etihad', 'kali', 'return', 'dalam', 'bulan']","['suka', 'aplikasi', 'nya', 'sayangkan', 'tiket', 'utk', 'etihad', 'airways', 'tersedia', 'langganan', 'pake', 'etihad', 'airways', 'ga', 'kayak', 'aplikasi', 'sebelah', 'yg', 'tiket', 'etihad', 'nya', 'tersedia', 'pingin', 'langganan', 'aplikasi', 'minggu', 'menemukan', 'tiket', 'etihad', 'cairo', 'jakarta', 'tolong', 'perbaiki', 'karyawan', 'tenang', 'utk', 'berlangganan', 'tiket', 'etihad', 'plikasi', 'soalny', 'tmn', 'terbang', 'etihad', 'kali', 'return']","['suka', 'aplikasi', 'nya', 'sayang', 'tiket', 'utk', 'etihad', 'airways', 'sedia', 'langgan', 'pake', 'etihad', 'airways', 'ga', 'kayak', 'aplikasi', 'belah', 'yg', 'tiket', 'etihad', 'nya', 'sedia', 'pingin', 'langgan', 'aplikasi', 'minggu', 'temu', 'tiket', 'etihad', 'cairo', 'jakarta', 'tolong', 'baik', 'karyawan', 'tenang', 'utk', 'langgan', 'tiket', 'etihad', 'plikasi', 'soalny', 'tmn', 'terbang', 'etihad', 'kali', 'return']",1
selalu dapat promo murah terus semoga metode pembayarannya ditambahkan ya,5,"['selalu', 'dapat', 'promo', 'murah', 'terus', 'semoga', 'metode', 'pembayarannya', 'ditambahkan', 'ya']","['promo', 'murah', 'semoga', 'metode', 'pembayarannya', 'ya']","['promo', 'murah', 'moga', 'metode', 'bayar', 'ya']",1
ini adalah aplikasi yang sangat baik untuk masa depan dengan tim yang kuat roadmap proyek yang transparan terencana dan itu akan berhasili selalu menunggu kemajuan aplikasi ini,5,"['ini', 'adalah', 'aplikasi', 'yang', 'sangat', 'baik', 'untuk', 'masa', 'depan', 'dengan', 'tim', 'yang', 'kuat', 'roadmap', 'proyek', 'yang', 'transparan', 'terencana', 'dan', 'itu', 'akan', 'berhasili', 'selalu', 'menunggu', 'kemajuan', 'aplikasi', 'ini']","['aplikasi', 'tim', 'kuat', 'roadmap', 'proyek', 'transparan', 'terencana', 'berhasili', 'menunggu', 'kemajuan', 'aplikasi']","['aplikasi', 'tim', 'kuat', 'roadmap', 'proyek', 'transparan', 'rencana', 'hasil', 'tunggu', 'maju', 'aplikasi']",1
adain pembayaran via virtual account dong bank bca juga ga ada t t jadi ga bisa beli hotel di sini deh krn ribet bayarnya t t,1,"['adain', 'pembayaran', 'via', 'virtual', 'account', 'dong', 'bank', 'bca', 'juga', 'ga', 'ada', 't', 't', 'jadi', 'ga', 'bisa', 'beli', 'hotel', 'di', 'sini', 'deh', 'krn', 'ribet', 'bayarnya', 't', 't']","['adain', 'pembayaran', 'via', 'virtual', 'account', 'bank', 'bca', 'ga', 't', 't', 'ga', 'beli', 'hotel', 'deh', 'krn', 'ribet', 'bayarnya', 't', 't']","['adain', 'bayar', 'via', 'virtual', 'account', 'bank', 'bca', 'ga', 't', 't', 'ga', 'beli', 'hotel', 'deh', 'krn', 'ribet', 'bayar', 't', 't']",0
sering kali harga hotel di tawarkan tapi saat di pilih ternyata gagal dan tidak bisa di pilih untuk harga tersebut,1,"['sering', 'kali', 'harga', 'hotel', 'di', 'tawarkan', 'tapi', 'saat', 'di', 'pilih', 'ternyata', 'gagal', 'dan', 'tidak', 'bisa', 'di', 'pilih', 'untuk', 'harga', 'tersebut']","['kali', 'harga', 'hotel', 'tawarkan', 'pilih', 'gagal', 'pilih', 'harga']","['kali', 'harga', 'hotel', 'tawar', 'pilih', 'gagal', 'pilih', 'harga']",0
aplikasi sampah bayar pakai trip coin ga bisaditanya kapan bisa ga ada jawabangimana ini,1,"['aplikasi', 'sampah', 'bayar', 'pakai', 'trip', 'coin', 'ga', 'bisaditanya', 'kapan', 'bisa', 'ga', 'ada', 'jawabangimana', 'ini']","['aplikasi', 'sampah', 'bayar', 'pakai', 'trip', 'coin', 'ga', 'bisaditanya', 'ga', 'jawabangimana']","['aplikasi', 'sampah', 'bayar', 'pakai', 'trip', 'coin', 'ga', 'bisaditanya', 'ga', 'jawabangimana']",0
baru download aplikasinya keren sih ga ribet dan banyak promonya ,5,"['baru', 'download', 'aplikasinya', 'keren', 'sih', 'ga', 'ribet', 'dan', 'banyak', 'promonya']","['download', 'aplikasinya', 'keren', 'sih', 'ga', 'ribet', 'promonya']","['download', 'aplikasi', 'keren', 'sih', 'ga', 'ribet', 'promonya']",1
ga jelas app ini harga murah tapi tiket sold out terus setelah beli yang mahal auto cancel padahal terissa  menit habis itu harganya naik sejuta app nipu nipu,1,"['ga', 'jelas', 'app', 'ini', 'harga', 'murah', 'tapi', 'tiket', 'sold', 'out', 'terus', 'setelah', 'beli', 'yang', 'mahal', 'auto', 'cancel', 'padahal', 'terissa', 'menit', 'habis', 'itu', 'harganya', 'naik', 'sejuta', 'app', 'nipu', 'nipu']","['ga', 'app', 'harga', 'murah', 'tiket', 'sold', 'out', 'beli', 'mahal', 'auto', 'cancel', 'terissa', 'menit', 'habis', 'harganya', 'sejuta', 'app', 'nipu', 'nipu']","['ga', 'app', 'harga', 'murah', 'tiket', 'sold', 'out', 'beli', 'mahal', 'auto', 'cancel', 'terissa', 'menit', 'habis', 'harga', 'juta', 'app', 'nipu', 'nipu']",0
belum ada pengalaman baru pertama kali tp ok lah karna harganya dibawah harga jual di hotel,5,"['belum', 'ada', 'pengalaman', 'baru', 'pertama', 'kali', 'tp', 'ok', 'lah', 'karna', 'harganya', 'dibawah', 'harga', 'jual', 'di', 'hotel']","['pengalaman', 'kali', 'tp', 'ok', 'karna', 'harganya', 'dibawah', 'harga', 'jual', 'hotel']","['alam', 'kali', 'tp', 'ok', 'karna', 'harga', 'bawah', 'harga', 'jual', 'hotel']",1
hrga lebih murah tapi masih bingung cara bayar ggk kyk aplikasi sblah lbih gampang dan bnyk pilihan antar bank,3,"['hrga', 'lebih', 'murah', 'tapi', 'masih', 'bingung', 'cara', 'bayar', 'ggk', 'kyk', 'aplikasi', 'sblah', 'lbih', 'gampang', 'dan', 'bnyk', 'pilihan', 'antar', 'bank']","['hrga', 'murah', 'bingung', 'bayar', 'ggk', 'kyk', 'aplikasi', 'sblah', 'lbih', 'gampang', 'bnyk', 'pilihan', 'bank']","['hrga', 'murah', 'bingung', 'bayar', 'ggk', 'kyk', 'aplikasi', 'sblah', 'lbih', 'gampang', 'bnyk', 'pilih', 'bank']",0
aplikasi bagus harga murah dan tersedia penerbangan yg banyak jenis penerbangan,5,"['aplikasi', 'bagus', 'harga', 'murah', 'dan', 'tersedia', 'penerbangan', 'yg', 'banyak', 'jenis', 'penerbangan']","['aplikasi', 'bagus', 'harga', 'murah', 'tersedia', 'penerbangan', 'yg', 'jenis', 'penerbangan']","['aplikasi', 'bagus', 'harga', 'murah', 'sedia', 'terbang', 'yg', 'jenis', 'terbang']",1
woi point nya kenapa di tarik capek nyari reff malah di tarik jelek ini aplikasi jangan mau di install,1,"['woi', 'point', 'nya', 'kenapa', 'di', 'tarik', 'capek', 'nyari', 'reff', 'malah', 'di', 'tarik', 'jelek', 'ini', 'aplikasi', 'jangan', 'mau', 'di', 'install']","['woi', 'point', 'nya', 'tarik', 'capek', 'nyari', 'reff', 'tarik', 'jelek', 'aplikasi', 'install']","['woi', 'point', 'nya', 'tarik', 'capek', 'nyari', 'reff', 'tarik', 'jelek', 'aplikasi', 'install']",0
poin saya menghilang begitu saja aplikasi terburuk jangan pake ini guys pake aplikasi lain yang lebih amanah aplikasi penipu udah bayar order dicancel sepihak ribet urusannya,1,"['poin', 'saya', 'menghilang', 'begitu', 'saja', 'aplikasi', 'terburuk', 'jangan', 'pake', 'ini', 'guys', 'pake', 'aplikasi', 'lain', 'yang', 'lebih', 'amanah', 'aplikasi', 'penipu', 'udah', 'bayar', 'order', 'dicancel', 'sepihak', 'ribet', 'urusannya']","['poin', 'menghilang', 'aplikasi', 'terburuk', 'pake', 'guys', 'pake', 'aplikasi', 'amanah', 'aplikasi', 'penipu', 'udah', 'bayar', 'order', 'dicancel', 'ribet', 'urusannya']","['poin', 'hilang', 'aplikasi', 'buruk', 'pake', 'guys', 'pake', 'aplikasi', 'amanah', 'aplikasi', 'tipu', 'udah', 'bayar', 'order', 'dicancel', 'ribet', 'urus']",0
telp ke customer service nya berisik ada suara perempuan lg berantem d belakang saat d bilang suaranya terlalu bising malah d matikan sama cust service nya,2,"['telp', 'ke', 'customer', 'service', 'nya', 'berisik', 'ada', 'suara', 'perempuan', 'lg', 'berantem', 'd', 'belakang', 'saat', 'd', 'bilang', 'suaranya', 'terlalu', 'bising', 'malah', 'd', 'matikan', 'sama', 'cust', 'service', 'nya']","['telp', 'customer', 'service', 'nya', 'berisik', 'suara', 'perempuan', 'lg', 'berantem', 'd', 'd', 'bilang', 'suaranya', 'bising', 'd', 'matikan', 'cust', 'service', 'nya']","['telp', 'customer', 'service', 'nya', 'berisik', 'suara', 'perempuan', 'lg', 'antem', 'd', 'd', 'bilang', 'suara', 'bising', 'd', 'mati', 'cust', 'service', 'nya']",0
